internal_id,original_header,source_file,domain,organism,model_group,class,original_length,model_input_length,group_id,partition
seq_84ebd63071fa5a07c279,FP005197 SORBS2_7            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f3dc9e0b7539c370175d,validation
seq_7ead85fd95a36ba73c82,FP005198 SORBS2_6            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d0efe2cabfba9d0cb712,train
seq_b38cec8929be6482bfaa,FP005199 SORBS2_5            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,edd86b51c858bc2de0e3,validation
seq_825551b67e42e3f0db8c,FP005200 SORBS2_4            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9e5c1837bf8f4853cfd1,validation
seq_25193ea8e34e378404bf,FP005201 SORBS2_3            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8e422dc1b3361482000f,train
seq_7206aabcad68bc354449,FP005202 SORBS2_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,347dcd02fbbf88d99420,validation
seq_d4916209eb725720d6d1,FP005203 FAM149A_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2d78a8f38b70069fde2d,train
seq_666920c37d39f7a0785c,FP005204 FAM149A_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,17e24732fc411f771cca,train
seq_004d2cd0cdfed1280ebb,FP005205 FAM149A_3           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,62635e4afa672e8ff5e7,train
seq_72c1e62d774a07becd29,FP005206 AC110771.1_1        :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3c6b413eaaed34cfd9ba,validation
seq_23402106c78651807457,FP005207 KLKB1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b4a8acc04ed1b0926856,train
seq_d4f4f5ce5fa1538460a3,FP005208 MTNR1A_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,77f568444d778dd78372,train
seq_33e2b7a93638a1c8fe28,FP005209 FAT1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,cf4881a4203f7e159e15,train
seq_5ab10af3482301724161,FP005210 ZFP42_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,81f8ba08e1b1404ebb35,train
seq_39f8f2968d337db475c9,FP005211 TRIML2_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0001b3460ecca90f115d,train
seq_bebe0aaeb1cc29813936,FP005212 TRIML2_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,aa195391ccc6c89e53a8,train
seq_7507d2783981211d7480,FP005213 FRG1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,53df331c375c35acf4cd,train
seq_41d907d99e92255d5c9e,FP005214 LRRC14B_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4e031c30cfa4f2b3499b,validation
seq_5d9cc5faf52906b32e09,FP005215 CCDC127_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,399d6058bad9f81f7af9,validation
seq_1546a76a3fdd1d0dfba2,FP005217 SDHA_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,310262eeb42e84138c62,train
seq_881616735d7bf517c8a1,FP005218 PDCD6_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e35b6499c0f5b40ecf83,train
seq_4df6ac25e9eb3bbdad61,FP005219 AHRR_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2d4f32cc9f2875af5163,train
seq_7918b5a8f648ed071463,FP005220 AHRR_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dcab463ea2091dc9b6f4,test
seq_8de231128f3a4500ee2f,FP005221 C5orf55_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,273290d273f5e13e3661,train
seq_20fb94ad3e0bf6503b6d,FP005222 EXOC3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b35841a9d3d135947a0a,test
seq_15f4075578de823d06bd,FP005223 CTD-2228K2.5_1      :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2a091b71235c8da0daa0,train
seq_82b6b6ef6eac741bfa7d,FP005224 SLC9A3_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1f46317c3adffa2a3111,train
seq_b2fd573ce51b3d4363cd,FP005225 TPPP_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,18c969b2884ffbd92f27,train
seq_3fd72a11ad35bbdec6db,FP005226 TRIP13_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5ca1bc6bef2d9c6831c0,train
seq_3c582e506a5ad3d19a29,FP005227 SLC12A7_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0c8f7b301dbb606bc296,train
seq_e4cc58d6656a560ef400,FP005228 SLC6A19_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,65483c9283482fad6294,test
seq_822796283669081a665d,FP005229 TERT_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c43365130665634e3eff,train
seq_78b933d0109eb4ebdc3c,FP005230 CLPTM1L_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,fcfca99e010a7aa8d092,train
seq_4c5a715209eb77d05ab0,FP005231 CLPTM1L_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9a573467ceebfa66dc49,train
seq_8f8c629135e75958a95c,FP005232 LPCAT1_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,28e6374e719bc79728df,train
seq_8aafde602cff0c697aaa,FP005233 MRPL36_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,728e31c0cabe5561fc5d,train
seq_02efc1edbbc52e175c20,FP005234 NDUFS6_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1f1042df6ec39123a596,train
seq_39cc6e1349207a232733,FP005235 IRX4_3              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1608bf353e776d1c8fe4,validation
seq_57704fd011a8589eccee,FP005236 IRX4_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b8fb8c4875b961001536,validation
seq_27c779bb5740971b75e8,FP005237 IRX4_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,bad6931fedad64416aad,train
seq_c2138f830f79c2ac428e,FP005238 IRX2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0f2d446a4d418711044d,validation
seq_aad4699aa5310bce55ce,FP005239 C5orf38_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ba9cf19e3cb3bbd266fd,train
seq_8e50fcfab29ee7bca286,FP005240 IRX1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2754e2425aa880fd8467,validation
seq_d0338594f4aadbc043e1,FP005241 ADAMTS16_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d710e0005b6412b4e49e,train
seq_b7b50c96dbe72efca9a6,FP005242 KIAA0947_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1f4f49412df9300b56ef,train
seq_935b4778465a265d7ab5,FP005243 MED10_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6919d8273c4b0be1d4cd,train
seq_a511a987a9dcf70e6d55,FP005244 NSUN2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5ad66867fd336a687b77,train
seq_2dd21aa13665b3daea50,FP005246 PAPD7_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5ee6986e3bd4bbc60818,train
seq_b9a6789b7b301b85b657,FP005247 PAPD7_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ee9ca04376a363656135,train
seq_57fea8538657d16c0075,FP005248 ADCY2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,454e39cbbcd87729e222,train
seq_876e7fdd67b6d29c6a66,FP005249 FASTKD3_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a719fe626b419003aa74,train
seq_032288701c822507c514,FP005251 SEMA5A_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9ac3921c59c645ce5c88,train
seq_9ba17680566fd2d22376,FP005252 CCT5_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4722f77a1d6d0b2c7da6,train
seq_d037cd4be4ce4fbcb54f,FP005253 CCT5_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,82b5090143bfc57a77cd,validation
seq_6910df3fd58b0d6a2dda,FP005254 CMBL_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,45c9d6c0b7f0ed5754eb,test
seq_b517f8a109ee9e4adb05,FP005255 MARCH6_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,54110906aa2a3752532f,train
seq_c3b5c7f238ec09584a69,FP005256 ROPN1L_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7a261a025f566afcc8cb,train
seq_db071d4b01881f968906,FP005257 ANKRD33B_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,267b2e4e8a8b9efbb3fb,train
seq_0fad89c4cb2a6ef5b453,FP005258 DAP_1               :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,341e885b582c0ae6d54c,train
seq_810fca706171c6cf2471,FP005259 CTNND2_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,33ad446c4b6aad6aab7a,train
seq_f83b16bf4e24cc2f1512,FP005260 TRIO_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5317d4217afd8e0cf7b1,train
seq_2a9967d3b10ba4057127,FP005261 TRIO_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3b9b9194885d42e96dd9,train
seq_7476906c7b307c368bf4,FP005262 FAM105A_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,61de4970c9b17a45825b,train
seq_a5597bb19a2ad7581ea2,FP005263 FAM105B_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9bda5003f3ebaf0bfec1,train
seq_42fa46519e8266e0915d,FP005264 ANKH_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b8629e75539b185c9ca9,test
seq_7ab6eda44fa52c8f315a,FP005265 FBXL7_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,105af703b6913c45650e,test
seq_80b16b49cc3b06d2d05a,FP005266 MARCH11_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,65270a66afb5641c59c3,train
seq_0d82c22160ebe2011861,FP005267 ZNF622_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,64e9c12e47b3c7d966f0,train
seq_8fed4343237b4f81b8c2,FP005268 FAM134B_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,546674e7f340469434f9,train
seq_ffbc2a1cda823c488e92,FP005269 FAM134B_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3f9e14db53b6d014607e,test
seq_9dc098636357b4c4f383,FP005270 MYO10_6             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a907a83bfbe6890032bf,train
seq_8075abd283eb1581c525,FP005271 MYO10_5             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a35fea653d7595ee7f3b,train
seq_7de12de9714599c50349,FP005272 MYO10_4             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,bc21c25d69c3a1de8582,test
seq_885d76c597a765dc5218,FP005273 MYO10_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c8b1714ab278d6f798bc,train
seq_3198a59d381c6505e022,FP005274 BASP1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ec27aed14b15f81fe1bd,train
seq_6b35540100b7fb7c8e0d,FP005275 BASP1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6f600dd2ef5c5c068ec9,train
seq_91389cd4528bacb0bdb8,FP005276 CDH18_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,63f70c19535edd5e8bdd,train
seq_3f39175f97c1ecf1dc1b,FP005277 CDH12_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ac374c5fb72854bee472,train
seq_d6dca9046f762986e2ac,FP005278 CDH10_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,586200d5e4ddca5f6349,train
seq_b9f5c0a40e7a4dddc26d,FP005279 CDH9_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7b49f5cd0943b3b941d5,validation
seq_8373c00a80f9035596ed,FP005280 CDH6_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9b59b3b006316a2a2d07,train
seq_408c293a5558e32ce056,FP005281 DROSHA_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dd19e36a6400d14146ff,train
seq_38811ab901a4c5a3a805,FP005282 DROSHA_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6990d9441f1275a1442f,train
seq_2a03c7e559a03cab2967,FP005283 C5orf22_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,554c758daaaa76d0fb37,train
seq_66fdb745e2314b53bf57,FP005284 PDZD2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5046849f704228f3c35c,train
seq_2248df579b8445fc56ea,FP005285 GOLPH3_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5103ad02d64eaba071a5,train
